1e-08+0i,1+0i,0.4384307794815193+0i,7+0i,4.983791157542328e-13+0i,0+0i
1e-08+0i,2+0i,1.368808107821373+0i,6+0i,4.695133171139787e-12+0i,0+0i
1e-08+0i,2+0i,1.559610469462369+0i,7+0i,9.524159239049368e-11+0i,0+0i
1e-08+0i,2+0i,1.358165226602086+0i,15+0i,1.413136274663884e-11+0i,0+0i
1e-08+0i,2+0i,1.000000138524173+0i,5+0i,0.0009139382577803001+0i,0+0i
1e-08+0i,2+0i,0.4384307794815193+0i,26+0i,1.582067810090848e-14+0i,0+0i
1e-08+0i,3+0i,1.368808107821373+0i,7+0i,1.84652293455656e-12+0i,0+0i
1e-08+0i,3+0i,-0.124217660222088+0.06790025218606949i,1000+0i,0.135800504372139+0i,0+0i
1e-08+0i,3+0i,0.4492608307432763+0i,10+0i,4.113376306236205e-14+0i,0+0i
1e-08+0i,3+0i,3+0i,1+0i,1000000+0i,0+0i
1e-08+0i,3+0i,0.4384307794815194+0i,18+0i,1.110223024625157e-16+0i,0+0i
1e-08+0i,4+0i,1.368808107821373+0i,7+0i,2.701040280328471e-09+0i,0+0i
1e-08+0i,4+0i,NaN+0i,5+0i,NaN+0i,0+0i
1e-08+0i,4+0i,-140+0i,626+0i,5.599076757789589e-11+0i,0+0i
1e-08+0i,4+0i,2.5+0i,3+0i,0+0i,0+0i
1e-08+0i,4+0i,0.4384307794815194+0i,55+0i,6.372680161348399e-14+0i,0+0i
1e-08+0i,5+0i,1.368808107821373+0i,7+0i,1.181943432015942e-12+0i,0+0i
1e-08+0i,5+0i,NaN+0i,4+0i,NaN+0i,0+0i
1e-08+0i,5+0i,-110.5+0i,9+0i,1.4210854715202e-14+0i,0+0i
1e-08+0i,5+0i,1.000002383702952+0i,13+0i,7.873554861426157e-07+0i,0+0i
1e-08+0i,5+0i,-5679.690468477934+0i,1000+0i,7384.859326548017+0i,0+0i
1e-10+0i,1+0i,1.368808107821373+0i,6+0i,6.661338147750939e-16+0i,0+0i
1e-10+0i,1+0i,1.559610469462369+0i,7+0i,5.448530515650418e-12+0i,0+0i
1e-10+0i,1+0i,1.102933996767631+0i,6+0i,0+0i,0+0i
1e-10+0i,1+0i,1+0i,1+0i,1000000+0i,0+0i
1e-10+0i,1+0i,0.4384307794815193+0i,7+0i,4.983791157542328e-13+0i,0+0i
1e-10+0i,2+0i,1.368808107821373+0i,6+0i,4.695133171139787e-12+0i,0+0i
1e-10+0i,2+0i,1.559610469462369+0i,7+0i,9.524159239049368e-11+0i,0+0i
1e-10+0i,2+0i,1.358165226602086+0i,15+0i,1.413136274663884e-11+0i,0+0i
1e-10+0i,2+0i,1.000000138524173+0i,5+0i,0.0009139382577803001+0i,0+0i
1e-10+0i,2+0i,0.4384307794815193+0i,26+0i,1.582067810090848e-14+0i,0+0i
1e-10+0i,3+0i,1.368808107821373+0i,7+0i,1.84652293455656e-12+0i,0+0i
1e-10+0i,3+0i,-0.124217660222088+0.06790025218606949i,1000+0i,0.135800504372139+0i,1+0i
1e-10+0i,3+0i,0.4492608307432763+0i,10+0i,4.113376306236205e-14+0i,0+0i
1e-10+0i,3+0i,3+0i,1+0i,1000000+0i,0+0i
1e-10+0i,3+0i,0.4384307794815194+0i,18+0i,1.110223024625157e-16+0i,0+0i
1e-10+0i,4+0i,1.368808107821373+0i,7+0i,2.701040280328471e-09+0i,0+0i
1e-10+0i,4+0i,NaN+0i,5+0i,NaN+0i,0+0i
1e-10+0i,4+0i,-140+0i,626+0i,5.599076757789589e-11+0i,0+0i
1e-10+0i,4+0i,2.5+0i,3+0i,0+0i,0+0i
1e-10+0i,4+0i,0.4384307794815194+0i,55+0i,6.372680161348399e-14+0i,0+0i
1e-10+0i,5+0i,1.368808107821373+0i,7+0i,1.181943432015942e-12+0i,0+0i
1e-10+0i,5+0i,NaN+0i,4+0i,NaN+0i,0+0i
1e-10+0i,5+0i,-110.5+0i,9+0i,1.4210854715202e-14+0i,0+0i
1e-10+0i,5+0i,1.000002383702952+0i,13+0i,7.873554861426157e-07+0i,0+0i
1e-10+0i,5+0i,-5679.690468477934+0i,1000+0i,7384.859326548017+0i,0+0i
1e-12+0i,1+0i,1.368808107821373+0i,6+0i,6.661338147750939e-16+0i,0+0i
1e-12+0i,1+0i,1.559610469462369+0i,7+0i,5.448530515650418e-12+0i,0+0i
1e-12+0i,1+0i,1.102933996767631+0i,6+0i,0+0i,0+0i
1e-12+0i,1+0i,1+0i,1+0i,1000000+0i,0+0i
1e-12+0i,1+0i,0.4384307794815193+0i,7+0i,4.983791157542328e-13+0i,0+0i
1e-12+0i,2+0i,1.368808107821373+0i,6+0i,4.695133171139787e-12+0i,0+0i
1e-12+0i,2+0i,1.559610469462369+0i,7+0i,9.524159239049368e-11+0i,0+0i
1e-12+0i,2+0i,1.358165226602086+0i,16+0i,0+0i,0+0i
1e-12+0i,2+0i,1.000000138524173+0i,5+0i,0.0009139382577803001+0i,0+0i
1e-12+0i,2+0i,0.4384307794815193+0i,26+0i,1.582067810090848e-14+0i,0+0i
1e-12+0i,3+0i,1.368808107821373+0i,7+0i,1.84652293455656e-12+0i,0+0i
1e-12+0i,3+0i,-0.124217660222088+0.06790025218606949i,1000+0i,0.135800504372139+0i,0+0i
1e-12+0i,3+0i,0.4492608307432763+0i,10+0i,4.113376306236205e-14+0i,0+0i
1e-12+0i,3+0i,3+0i,1+0i,1000000+0i,0+0i
1e-12+0i,3+0i,0.4384307794815194+0i,18+0i,1.110223024625157e-16+0i,0+0i
1e-12+0i,4+0i,1.368808107821373+0i,7+0i,2.701040280328471e-09+0i,0+0i
1e-12+0i,4+0i,NaN+0i,5+0i,NaN+0i,0+0i
1e-12+0i,4+0i,-140+0i,627+0i,0+0i,0+0i
1e-12+0i,4+0i,2.5+0i,3+0i,0+0i,0+0i
1e-12+0i,4+0i,0.4384307794815194+0i,55+0i,6.372680161348399e-14+0i,0+0i
1e-12+0i,5+0i,1.368808107821373+0i,7+0i,1.181943432015942e-12+0i,0+0i
1e-12+0i,5+0i,NaN+0i,4+0i,NaN+0i,0+0i
1e-12+0i,5+0i,-110.5+0i,9+0i,1.4210854715202e-14+0i,0+0i
1e-12+0i,5+0i,1.000002383702952+0i,13+0i,7.873554861426157e-07+0i,0+0i
1e-12+0i,5+0i,-5679.690468477934+0i,1000+0i,7384.859326548017+0i,0+0i
